Logic ID,Rule ID,Logic Number,P1,Col,Operand,Val,P2,And Or
391-13,391,13,NULL,Claim Category,=,Leaking Battery,NULL,Or
391-14,391,14,NULL,Claim Category,=,Belt Issue,NULL,Or
391-15,391,15,NULL,Claim Category,=,Alternator Clip Broken,NULL,Or
391-16,391,16,NULL,Claim Category,=,Fuse Block Issue,NULL,Or
391-17,391,17,NULL,Claim Category,=,FDIM Module Issue,NULL,Or
391-18,391,18,NULL,Claim Category,=,Pin Issue,NULL,Or
391-19,391,19,NULL,Claim Category,=,Oil Ingress,NULL,Or
391-20,391,20,NULL,Claim Category,=,Bolts Loose,NULL,Or
391-21,391,21,NULL,Claim Category,=,High Current BJB Issue,NULL,Or
391-22,391,22,NULL,Claim Category,=,B Terminal Broken,NULL,Or
391-23,391,23,NULL,Claim Category,=,Loose Battery,NULL,Or
391-24,391,24,NULL,Claim Category,=,Pulley Issue,NULL,Or
391-25,391,25,NULL,Claim Category,=,Belt Broken,NULL,Or
391-26,391,26,NULL,Claim Category,=,Loose BJB Nut,NULL,Or
391-27,391,27,NULL,Claim Category,=,Connector - Loose,NULL,Or
391-28,391,28,NULL,Claim Category,=,B+ Terminal - Damaged,NULL,Or
391-29,391,29,NULL,Claim Category,=,Connector - Pin,NULL,Or
391-30,391,30,NULL,Claim Category,=,Connector - Pin Corrosion,NULL,Or
391-31,391,31,NULL,Claim Category,=,Connector - Dmg,NULL,Or
391-32,391,32,NULL,Claim Category,=,Battery Cable - Damaged,NULL,Or
391-33,391,33,NULL,Claim Category,=,Fuse Block - Blown Fuse,NULL,Or
391-34,391,34,NULL,Claim Category,=,Fuse Block - NG,NULL,Or
391-35,391,35,NULL,Claim Category,=,GWM Issue,NULL,Or
391-36,391,36,NULL,Claim Category,=,Loose Connector,NULL,Or
391-37,391,37,NULL,Claim Category,=,Loose BJB,NULL,Or
391-38,391,38,NULL,Claim Category,=,Water in Connector,NULL,Or
391-39,391,39,NULL,Claim Category,=,Melted Parts,NULL,Or
391-40,391,40,NULL,Claim Category,=,Battery Issue,NULL,Or
391-41,391,41,NULL,Claim Category,=,Belt Pieces Locking Alternator,),NULL
390-1,390,1,NULL,Customer,=,Ford,NULL,And
390-2,390,2,(,Issue ID,IS NULL,NULL,NULL,Or
390-3,390,3,NULL,Issue ID,=,0,),And
390-4,390,4,(,Claim Category,=,CORRODED WIRE,NULL,Or
390-5,390,5,NULL,Claim Category,=,Wiring Issue,NULL,Or
390-6,390,6,NULL,Claim Category,=,Wiring - Damage,NULL,Or
390-7,390,7,NULL,Claim Category,=,Wiring - Corrosion,NULL,Or
390-8,390,8,NULL,Claim Category,=,Water in Connector,),NULL
389-1,389,1,NULL,Customer,=,Ford,NULL,And
389-2,389,2,NULL,Issue ID,IS NULL,NULL,NULL,And
389-3,389,3,NULL,Model,=,F150,NULL,And
389-4,389,4,(,Claim Category,=,Wiring Damaged - COOLER LINE BRACKET Rubbing,NULL,Or
389-5,389,5,NULL,Claim Category,=,TRANS Cool Br,),NULL
388-1,388,1,NULL,Customer,=,Ford,NULL,And
388-2,388,2,(,Claim Category,=,Loose B+ Nut,NULL,Or
388-3,388,3,NULL,Claim Category,=,BBT,NULL,Or
388-4,388,4,NULL,Claim Category,=,B Terminal Wire Hot,NULL,Or
388-5,388,5,NULL,Claim Category,=,B+ Terminal - Loose Nut,NULL,Or
388-6,388,6,NULL,Claim Category,=,B+ Terminal - Broken,NULL,Or
388-7,388,7,NULL,Claim Category,=,B+ Terminal - Damaged,NULL,Or
388-9,388,9,NULL,Claim Category,=,B + Terminal - Nut Cross Threaded,NULL,Or
388-10,388,10,NULL,Claim Category,=,B+ Terminal - Burnt,),NULL
387-1,387,1,NULL,Model Year,>=,2018,NULL,And
387-2,387,2,NULL,Model,=,Sienna,NULL,And
387-3,387,3,NULL,Customer Category,=,Rear Not Clearing Center,NULL,NULL
386-1,386,1,NULL,Model Year,=,2020,NULL,And
386-2,386,2,NULL,Claim Category,=,DCM Reset,NULL,And
386-3,386,3,NULL,Issue ID,IS NULL,NULL,NULL,NULL
385-1,385,1,NULL,Model Year,>=,2016,NULL,And
385-2,385,2,(,Claim Category,=,Stuck,NULL,Or
385-3,385,3,NULL,Claim Category,LIKE,*P017*,NULL,Or
385-4,385,4,NULL,Claim Category,LIKE,*P044*,NULL,Or
385-5,385,5,NULL,Claim Category,LIKE,*P045*,NULL,Or
385-6,385,6,NULL,Claim Category,LIKE,*P17*,),And
385-7,385,7,(,Vehicle Build Date,<=,10/31/2019,NULL,And
385-8,385,8,NULL,Model,=,Sienna,),NULL
384-1,384,1,NULL,Model Year,>=,2018,NULL,And
384-2,384,2,NULL,Model,=,Sienna,NULL,And
384-3,384,3,NULL,Complaint Code Desc,=,ABNORMAL OR EXCESSIVE NOISE,NULL,And
384-4,384,4,NULL,Claimed Part Number,LIKE,87130*,NULL,And
384-5,384,5,NULL,Vehicle Build Date,<=,5/6/2020,NULL,And
384-6,384,6,(,Issue ID,IS NULL,NULL,NULL,Or
384-7,384,7,NULL,Issue ID,=,0,),NULL
383-1,383,1,NULL,Model Year,=,2020,NULL,And
383-2,383,2,NULL,Model,=,Sienna,NULL,And
383-3,383,3,NULL,Vehicle Build Date,<,11/1/2019,NULL,NULL
382-1,382,1,NULL,Model Year,>=,2019,NULL,And
382-2,382,2,(,Model,=,Sienna,NULL,Or
382-3,382,3,NULL,Model,=,Camry,NULL,Or
382-4,382,4,NULL,Model,=,Rav4,NULL,Or
382-5,382,5,NULL,Model,=,Tacoma,),And
382-6,382,6,(,Customer Category,=,Front Poor Wipe,NULL,Or
382-7,382,7,NULL,Customer Category,=,Rear Poor Wipe,NULL,Or
382-8,382,8,NULL,Customer Category,=,Poor Wipe,),NULL
381-1,381,1,NULL,customer,=,Stellantis,NULL,And
381-2,381,2,(,model,=,Gladiator,NULL,Or
381-3,381,3,NULL,model,=,Wrangler,),And
381-4,381,4,NULL,Product Description,=,Starter,NULL,And
381-5,381,5,NULL,Engine Desc,=,ERC: 3.6L V6 24V VVT Engine Upg I w/ESS,NULL,And
381-6,381,6,(,Dealer Comments,LIKE,*hydro lock*,NULL,Or
381-7,381,7,NULL,Dealer Comments,LIKE,*piston*,NULL,Or
381-8,381,8,NULL,Dealer Comments,LIKE,*compression*,NULL,Or
381-9,381,9,NULL,Dealer Comments,LIKE,* rod *,NULL,Or
381-10,381,10,NULL,Dealer Comments,LIKE,*head gasket*,),NULL
380-1,380,1,NULL,Model Year,=,2020,NULL,And
380-2,380,2,(,Model Platform,=,WD,NULL,Or
380-3,380,3,NULL,Model Platform,=,WK,),And
380-4,380,4,NULL,Customer Category,=,No Start,NULL,NULL
379-1,379,1,NULL,Model Year,=,2020,NULL,And
379-2,379,2,NULL,Model,=,Rav4,NULL,And
379-3,379,3,NULL,Product Description,=,RKE Fob,NULL,And
379-4,379,4,(,Correction Comments,LIKE,*059*,NULL,Or
379-5,379,5,NULL,Customer Comments,LIKE,*059*,NULL,Or
379-6,379,6,NULL,Dealer Comments,LIKE,*059*,NULL,Or
379-7,379,7,NULL,Correction Comments,LIKE,*508*,NULL,Or
379-8,379,8,NULL,Dealer Comments,LIKE,*508*,NULL,Or
379-10,379,10,NULL,Customer Comments,LIKE,*508*,),NULL
378-1,378,1,NULL,Model Year,=,2020,NULL,And
378-2,378,2,NULL,Model,=,Avalon,NULL,And
378-3,378,3,NULL,Product Description,=,Fuel Pump Module,NULL,And
378-4,378,4,NULL,Dealer Code,LIKE,*000000*,NULL,And
378-5,378,5,NULL,Mileage,<=,50,NULL,NULL
377-1,377,1,NULL,Model Year,=,2020,NULL,And
377-2,377,2,NULL,Model,=,Camry,NULL,And
377-3,377,3,NULL,Product Description,=,Data Communication Module,NULL,NULL
376-1,376,1,NULL,Model Year,=,2020,NULL,And
376-2,376,2,NULL,Model,=,ES,NULL,And
376-3,376,3,NULL,Vehicle Build Date,>=,11/1/2019,NULL,And
376-4,376,4,NULL,Product Description,=,Data Communication Module,NULL,NULL
375-1,375,1,NULL,Customer,=,Ford,NULL,And
375-2,375,2,(,Issue ID,=,0,NULL,Or
375-3,375,3,NULL,Issue ID,IS NULL,NULL,),And
375-6,375,6,(,Claim Comment,=,P0620,NULL,Or
375-8,375,8,NULL,Claim Comment,=,P0620 P065B,),NULL
374-1,374,1,NULL,Model Year,=,2020,NULL,And
374-2,374,2,NULL,Model,=,Rav4,NULL,And
374-3,374,3,NULL,Claimed Part Number,=,894670R100,NULL,And
374-4,374,4,NULL,Vehicle Build Date,>=,11/14/2019,NULL,And
374-5,374,5,NULL,Vehicle Build Date,<=,12/2/2019,NULL,NULL
373-1,373,1,NULL,Customer,=,Ford,NULL,And
373-2,373,2,NULL,Model,=,F150,NULL,And
373-3,373,3,NULL,Engine Family,=,2.7L Engine,NULL,And
373-4,373,4,(,Model Year,=,2019,NULL,Or
373-5,373,5,NULL,Model Year,=,2020,),And
373-6,373,6,(,Issue ID,IS NULL,NULL,NULL,Or
373-7,373,7,NULL,Issue ID,=,0,),And
373-8,373,8,(,Dealer Comments,LIKE,*P2BEE*,NULL,Or
373-9,373,9,NULL,Dealer Comments,LIKE,*P2BEC*,NULL,Or
373-10,373,10,NULL,Dealer Comments,LIKE,*P-2BEC*,NULL,Or
373-11,373,11,NULL,Dealer Comments,LIKE,*P2196*,NULL,Or
373-12,373,12,NULL,Dealer Comments,LIKE,*P2198*,),NULL
372-0,372,0,NULL,Customer,=,Ford,NULL,And
372-2,372,2,NULL,Model,=,F150,NULL,And
372-3,372,3,NULL,Engine Family,=,2.7L Engine,NULL,And
372-4,372,4,(,Model Year,=,2019,NULL,Or
372-5,372,5,NULL,Model Year,=,2020,),And
372-6,372,6,(,Issue ID,=,0,NULL,Or
372-7,372,7,NULL,Issue ID,IS NULL,NULL,),And
372-8,372,8,(,Dealer Comments,LIKE,*P2BEE*,NULL,Or
372-9,372,9,NULL,Dealer Comments,LIKE,*P2BEC*,NULL,Or
372-10,372,10,NULL,Dealer Comments,LIKE,*P-2BEC*,NULL,Or
372-11,372,11,NULL,Dealer Comments,LIKE,*P2196*,NULL,Or
372-12,372,12,NULL,Dealer Comments,LIKE,*P2198*,NULL,Or
372-13,372,13,NULL,Dealer Comments,LIKE,*P02BEE*,),NULL
371-1,371,1,NULL,Customer,=,GM,NULL,And
371-2,371,2,NULL,Model Year,=,2020,NULL,And
371-3,371,3,NULL,Claim Category,=,Leak,NULL,And
371-4,371,4,NULL,Datalink,LIKE,*condenser*,NULL,And
371-5,371,5,(,Issue ID,IS NULL,NULL,NULL,Or
371-6,371,6,NULL,Issue ID,=,0,),NULL
370-1,370,1,NULL,Customer,=,Honda,NULL,And
370-2,370,2,NULL,Model,=,HRV,NULL,And
370-3,370,3,NULL,Model Year,=,2019,NULL,And
370-4,370,4,(,Customer Comments,LIKE,*inop*,NULL,Or
370-5,370,5,NULL,Customer Comments,LIKE,*not working*,NULL,Or
370-6,370,6,NULL,Customer Comments,LIKE,*burning smell*,NULL,Or
370-7,370,7,NULL,Customer Comments,LIKE,*smoke*,NULL,Or
370-8,370,8,NULL,Customer Comments,LIKE,*noise*,NULL,Or
370-9,370,9,NULL,Customer Comments,LIKE,*cold*,NULL,Or
370-10,370,10,NULL,Customer Comments,LIKE,*cooling*,NULL,Or
370-11,370,11,NULL,Customer Comments,LIKE,*cool*,NULL,Or
370-12,370,12,NULL,Customer Comments,LIKE,*hot*,NULL,Or
370-13,370,13,NULL,Customer Comments,LIKE,*heat*,NULL,Or
370-14,370,14,NULL,Customer Comments,LIKE,*heating*,NULL,Or
370-15,370,15,NULL,Customer Comments,LIKE,*warm*,NULL,Or
370-16,370,16,NULL,Customer Comments,LIKE,*warming*,),NULL
369-1,369,1,NULL,Customer,=,Honda,NULL,And
369-2,369,2,NULL,Model,=,HRV,NULL,And
369-3,369,3,NULL,Model Year,=,2019,NULL,And
369-4,369,4,(,Customer Comments,LIKE,*inop*,NULL,Or
369-5,369,5,NULL,Customer Comments,LIKE,*not working*,NULL,Or
369-6,369,6,NULL,Customer Comments,LIKE,*burning smell*,NULL,Or
369-7,369,7,NULL,Customer Comments,LIKE,*smoke*,NULL,Or
369-8,369,8,NULL,Customer Comments,LIKE,*noise*,NULL,Or
369-9,369,9,NULL,Customer Comments,LIKE,*cold*,NULL,Or
369-10,369,10,NULL,Customer Comments,LIKE,*cool*,NULL,Or
369-11,369,11,NULL,Customer Comments,LIKE,*cooling*,NULL,Or
369-12,369,12,NULL,Customer Comments,LIKE,*hot*,NULL,Or
369-13,369,13,NULL,Customer Comments,LIKE,*heat*,NULL,Or
369-14,369,14,NULL,Customer Comments,LIKE,*heating*,NULL,Or
369-15,369,15,NULL,Customer Comments,LIKE,*warm*,NULL,Or
369-16,369,16,NULL,Customer Comments,LIKE,*warming*,),NULL
368-1,368,1,NULL,Customer,=,Toyota,NULL,And
368-2,368,2,NULL,model,=,Corolla,NULL,And
368-3,368,3,NULL,Model Year,=,2020,NULL,And
368-4,368,4,NULL,Product Description,=,Engine ECU,NULL,And
368-5,368,5,NULL,Engine,=,2ZR-FAE,NULL,And
368-6,368,6,(,Customer Comments,LIKE,*2646*,NULL,Or
368-7,368,7,NULL,Dealer Comments,LIKE,*2646*,NULL,Or
368-8,368,8,NULL,Correction Comments,LIKE,*2646*,NULL,Or
368-9,368,9,NULL,Customer Comments,LIKE,*265B*,NULL,Or
368-10,368,10,NULL,Dealer Comments,LIKE,*265B*,NULL,Or
368-11,368,11,NULL,Correction Comments,LIKE,*265B*,NULL,Or
368-12,368,12,NULL,Customer Comments,LIKE,*10A0*,NULL,Or
368-13,368,13,NULL,Dealer Comments,LIKE,*10A0*,NULL,Or
368-14,368,14,NULL,Correction Comments,LIKE,*10A0*,NULL,Or
368-15,368,15,NULL,Customer Comments,LIKE,*1055*,NULL,Or
368-16,368,16,NULL,Dealer Comments,LIKE,*1055*,NULL,Or
368-17,368,17,NULL,Correction Comments,LIKE,*1055*,NULL,Or
368-18,368,18,NULL,Customer Comments,LIKE,*98-19*,NULL,Or
368-19,368,19,NULL,Dealer Comments,LIKE,*98-19*,NULL,Or
368-20,368,20,NULL,Correction Comments,LIKE,*98-19*,),NULL
367-1,367,1,(,Model Platform,LIKE,*DT*,NULL,And
367-2,367,2,(,Dealer Comments,LIKE,*Missing door*,NULL,Or
367-3,367,3,NULL,Dealer Comments,LIKE,*door missing*,NULL,Or
367-4,367,4,NULL,Customer Comments,LIKE,*missing door*,NULL,Or
367-5,367,5,NULL,Customer Comments,LIKE,*door missing*,)),NULL
366-1,366,1,NULL,Customer,=,Honda,NULL,And
366-2,366,2,NULL,Model,=,Civic,NULL,NULL
365-1,365,1,NULL,Customer,=,Honda,NULL,And
365-2,365,2,NULL,Model,=,HRV,NULL,And
365-3,365,3,NULL,Model Year,=,2019,NULL,And
365-4,365,4,(,Customer Comments,LIKE,*inop*,NULL,Or
365-5,365,5,NULL,Customer Comments,LIKE,*not working*,NULL,Or
365-6,365,6,NULL,Customer Comments,LIKE,*burning smell*,NULL,Or
365-7,365,7,NULL,Customer Comments,LIKE,*smoke*,NULL,Or
365-8,365,8,NULL,Customer Comments,LIKE,*noise*,NULL,Or
365-9,365,9,NULL,Customer Comments,LIKE,*cold*,NULL,Or
365-10,365,10,NULL,Customer Comments,LIKE,*cool*,NULL,Or
365-11,365,11,NULL,Customer Comments,LIKE,*cooling*,NULL,Or
365-12,365,12,NULL,Customer Comments,LIKE,*hot*,NULL,Or
365-13,365,13,NULL,Customer Comments,LIKE,*heat*,NULL,Or
365-14,365,14,NULL,Customer Comments,LIKE,*heating*,NULL,Or
365-15,365,15,NULL,Customer Comments,LIKE,*warm*,NULL,Or
365-16,365,16,NULL,Customer Comments,LIKE,*warming*,),NULL
364-1,364,1,NULL,Customer,=,GM,NULL,And
364-2,364,2,NULL,Datalink,LIKE,*Compressor*,NULL,And
364-3,364,3,NULL,Claim Category,=,Clutch Not Engaged,NULL,And
364-4,364,4,NULL,Issue ID,IS NULL,NULL,NULL,NULL
363-1,363,1,NULL,Customer,=,GM,NULL,And
363-2,363,2,NULL,Datalink,LIKE,*Compressor*,NULL,And
363-3,363,3,NULL,Claim Category,=,Leak,NULL,And
363-4,363,4,NULL,Issue ID,IS NULL,NULL,NULL,NULL
362-1,362,1,NULL,Customer,=,GM,NULL,And
362-2,362,2,NULL,Datalink,LIKE,*Compressor*,NULL,And
362-3,362,3,NULL,Claim Category,=,Belt Fell Off,NULL,And
362-4,362,4,NULL,Issue ID,IS NULL,NULL,NULL,NULL
361-1,361,1,NULL,Customer,=,GM,NULL,And
361-2,361,2,NULL,Model Year,=,2019,NULL,And
361-3,361,3,NULL,Model Code,=,GMT-610,NULL,And
361-4,361,4,NULL,Claim Category,=,Belt Fell Off,NULL,And
361-5,361,5,NULL,Datalink,LIKE,*Compressor*,NULL,And
361-6,361,6,NULL,Issue ID,IS NULL,NULL,NULL,NULL
360-1,360,1,NULL,Customer,=,Stellantis,NULL,And
360-2,360,2,NULL,Product Description,=,Compressor,NULL,And
360-3,360,3,(,Customer Comments,LIKE,*lock*,NULL,Or
360-4,360,4,NULL,Customer Comments,LIKE,*seiz*,NULL,Or
360-5,360,5,NULL,Dealer Comments,LIKE,*lock*,NULL,Or
360-6,360,6,NULL,Dealer Comments,LIKE,*seiz*,NULL,Or
360-7,360,7,NULL,Correction Comments,LIKE,*lock*,NULL,Or
360-8,360,8,NULL,Correction Comments,LIKE,*seiz*,),And
360-9,360,9,((,model,=,200,NULL,And
360-10,360,10,NULL,Vehicle Build Date,<=,5/17/2016,),Or
360-11,360,11,(,Asm Plant Desc,=,9126 H: BRAMPTON ASSEMBLY PLANT (CANADA),NULL,And
360-12,360,12,NULL,Vehicle Build Date,<=,5/9/2016,),Or
360-13,360,13,(,model,=,Cherokee,NULL,And
360-14,360,14,NULL,Vehicle Build Date,<=,5/16/2016,)),NULL
359-1,359,1,NULL,Customer,=,Honda,NULL,And
359-2,359,2,NULL,Engine,LIKE,*J35*,NULL,And
359-3,359,3,(,Customer Comments,LIKE,*chirp*,NULL,Or
359-4,359,4,NULL,Customer Comments,LIKE,*whistle*,NULL,Or
359-5,359,5,NULL,Customer Comments,LIKE,*whine*,NULL,Or
359-6,359,6,NULL,Customer Comments,LIKE,*ring*,NULL,Or
359-7,359,7,NULL,Customer Comments,LIKE,*tick*,NULL,Or
359-8,359,8,NULL,Customer Comments,LIKE,*chirping*,NULL,Or
359-9,359,9,NULL,Customer Comments,LIKE,*whistling*,NULL,Or
359-10,359,10,NULL,Customer Comments,LIKE,*whining*,NULL,Or
359-11,359,11,NULL,Customer Comments,LIKE,*ringing*,NULL,Or
359-12,359,12,NULL,Customer Comments,LIKE,*ticking*,NULL,Or
359-13,359,13,NULL,Customer Comments,LIKE,*hum*,NULL,Or
359-14,359,14,NULL,Customer Comments,LIKE,*humming*,NULL,Or
359-15,359,15,NULL,Customer Comments,LIKE,*squeal*,NULL,Or
359-16,359,16,NULL,Customer Comments,LIKE,*squealing*,NULL,Or
359-17,359,17,NULL,Customer Comments,LIKE,*squeak*,NULL,Or
359-18,359,18,NULL,Customer Comments,LIKE,*squeaking*,NULL,Or
359-19,359,19,NULL,Customer Comments,LIKE,*noise*,),NULL
358-1,358,1,NULL,Issue ID,IS NULL,NULL,NULL,And
358-2,358,2,NULL,Model,=,Odyssey,NULL,And
358-3,358,3,NULL,Customer Category,LIKE,*garmin*,NULL,And
358-4,358,4,NULL,DN Part ID,=,280,NULL,NULL
357-1,357,1,NULL,Customer,=,Ford,NULL,And
357-2,357,2,NULL,Model,=,Explorer,NULL,And
357-3,357,3,NULL,Model Year,=,2020,NULL,And
357-4,357,4,NULL,Issue ID,IS NULL,NULL,NULL,And
357-5,357,5,(,Dealer Comments,LIKE,*P04F0*,NULL,Or
357-6,357,6,NULL,Dealer Comments,LIKE,*P 04F0*,NULL,Or
357-7,357,7,NULL,Dealer Comments,LIKE,*PO4F*,),And
357-8,357,8,(,Claim Category,=,NTF,NULL,Or
357-9,357,9,NULL,Claim Category,=,Faulty Purge,NULL,Or
357-10,357,10,NULL,Claim Category,=,Inop Sensor,NULL,Or
357-11,357,11,NULL,Claim Category,=,Replaced Purge Valve,NULL,Or
357-12,357,12,NULL,Claim Category,=,Rplaced Purge Vlave,NULL,Or
357-13,357,13,NULL,Claim Category,=,Repalced Purge Valve,NULL,Or
357-14,357,14,NULL,Claim Category,IS NULL,NULL,),NULL
356-1,356,1,NULL,Customer,=,Ford,NULL,And
356-2,356,2,NULL,Issue ID,IS NULL,NULL,NULL,And
356-3,356,3,(,Claim Comment,=,P04F0,NULL,Or
356-4,356,4,NULL,Claim Comment,=,P144C,),NULL
355-1,355,1,NULL,customer,=,Stellantis,NULL,And
355-2,355,2,NULL,Model,=,Cherokee,NULL,And
355-3,355,3,NULL,Model Year,=,2019,NULL,And
355-4,355,4,NULL,Product Description,=,Alternator,NULL,And
355-5,355,5,NULL,Vehicle Build Date,<=,8/15/2018,NULL,And
355-6,355,6,(,Customer Comments,LIKE,*622*,NULL,Or
355-7,355,7,NULL,Customer Comments,LIKE,*63A*,NULL,Or
355-8,355,8,NULL,Dealer Comments,LIKE,*622*,NULL,Or
355-9,355,9,NULL,Dealer Comments,LIKE,*63A*,NULL,Or
355-10,355,10,NULL,Correction Comments,LIKE,*622*,NULL,Or
355-11,355,11,NULL,Correction Comments,LIKE,*63A*,),NULL
354-1,354,1,(,Issue ID,IS NULL,NULL,NULL,Or
354-2,354,2,NULL,Issue ID,=,0,),And
354-3,354,3,NULL,Customer,=,Ford,NULL,And
354-4,354,4,NULL,Model,=,F150,NULL,And
354-5,354,5,NULL,Engine Family,=,5.0L Engine,NULL,And
354-8,354,8,(,Claim Comment,=,P0172,NULL,Or
354-9,354,9,NULL,Claim Comment,=,P0172 P0175,NULL,Or
354-10,354,10,NULL,Claim Comment,=,P0175,),NULL
353-1,353,1,NULL,Model,=,Explorer,NULL,And
353-2,353,2,NULL,Issue ID,IS NULL,NULL,NULL,And
353-3,353,3,(,Dealer Comments,LIKE,*rear*,NULL,Or
353-4,353,4,NULL,Customer Comments,LIKE,*rear*,NULL,Or
353-5,353,5,NULL,Customer Comments,LIKE,*aux*,NULL,Or
353-6,353,6,NULL,Customer Comments,LIKE,*aux*,),NULL
352-1,352,1,NULL,Customer,=,Ford,NULL,And
352-2,352,2,NULL,Issue ID,IS NULL,NULL,NULL,And
352-3,352,3,NULL,Model,=,Explorer,NULL,And
352-4,352,4,(,Dealer Comments,LIKE,*48268*,NULL,Or
352-5,352,5,NULL,Customer Comments,LIKE,*48268*,NULL,Or
352-6,352,6,NULL,Dealer Comments,LIKE,*48544*,NULL,Or
352-7,352,7,NULL,Customer Comments,LIKE,*48544*,),NULL
351-1,351,1,NULL,Customer,=,Ford,NULL,And
351-2,351,2,NULL,Issue ID,IS NULL,NULL,NULL,And
351-3,351,3,NULL,Model,=,Explorer,NULL,And
351-4,351,4,NULL,Model Year,=,2020,NULL,And
351-5,351,5,(,Dealer Comments,LIKE,*48386*,NULL,Or
351-6,351,6,NULL,Customer Comments,LIKE,*48386*,),NULL
350-1,350,1,(,Customer Comments,LIKE,*G-Maintenance*,NULL,Or
350-2,350,2,NULL,Dealer Comments,LIKE,*G-Maintenance*,NULL,Or
350-3,350,3,NULL,Correction Comments,LIKE,*G-Maintenance*,),And
350-4,350,4,(,Customer Comments,LIKE,*Payment Code*,NULL,Or
350-5,350,5,NULL,Dealer Comments,LIKE,*Payment Code*,NULL,Or
350-6,350,6,NULL,Correction Comments,LIKE,*Payment Code*,),NULL
349-1,349,1,NULL,Customer,=,GM,NULL,And
349-2,349,2,NULL,Datalink,LIKE,*Purge*,NULL,And
349-3,349,3,(,Claim Category,=,Dealer Mis-Binned,NULL,Or
349-4,349,4,NULL,Customer Category,=,Dealer Mis-Binned,),And
349-5,349,5,(,Issue ID,IS NULL,NULL,NULL,Or
349-6,349,6,NULL,Issue ID,=,0,),NULL
348-1,348,1,NULL,Customer,=,GM,NULL,And
348-2,348,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
348-3,348,3,(,Claim Category,=,Will Not Program,NULL,Or
348-4,348,4,NULL,Claim Category,=,VIN No Match,),And
348-5,348,5,(,Issue ID,IS NULL,NULL,NULL,Or
348-6,348,6,NULL,Issue ID,=,0,),NULL
347-1,347,1,NULL,Customer,=,GM,NULL,And
347-2,347,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
347-3,347,3,(,Customer Category,=,Random Electrical Issues,NULL,Or
347-4,347,4,NULL,Customer Category,=,Alarm Goes Off,),NULL
346-1,346,1,NULL,Customer,=,GM,NULL,And
346-2,346,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
346-3,346,3,(,Customer Category,=,Mixed Fob,NULL,Or
346-4,346,4,NULL,Claim Category,=,Mixed Fob,),And
346-5,346,5,(,Issue ID,IS NULL,NULL,NULL,Or
346-6,346,6,NULL,Issue ID,=,0,),NULL
345-1,345,1,NULL,Customer,=,GM,NULL,And
345-2,345,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
345-3,345,3,(,Claim Category,=,Missing Fob,NULL,Or
345-4,345,4,NULL,Customer Category,=,Missing Fob,),And
345-5,345,5,(,Issue ID,IS NULL,NULL,NULL,Or
345-6,345,6,NULL,Issue ID,=,0,),NULL
344-1,344,1,NULL,Customer,=,GM,NULL,And
344-2,344,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
344-3,344,3,NULL,Claim Category,=,Reprogrammed,NULL,And
344-4,344,4,(,Issue ID,IS NULL,NULL,NULL,Or
344-5,344,5,NULL,Issue ID,=,0,),NULL
343-1,343,1,NULL,Customer,=,GM,NULL,And
343-2,343,2,NULL,Datalink,LIKE,*PEPSUID*,NULL,And
343-3,343,3,NULL,Claim Category,=,Battery Replacement,NULL,And
343-4,343,4,(,Issue ID,IS NULL,NULL,NULL,Or
343-5,343,5,NULL,Issue ID,=,0,),NULL
342-1,342,1,NULL,Customer,=,Honda,NULL,And
342-2,342,2,NULL,Engine,LIKE,*J35*,NULL,And
342-3,342,3,(,Model Year,=,2017,NULL,Or
342-4,342,4,NULL,Model Year,=,2018,NULL,Or
342-5,342,5,NULL,Model Year,=,2019,NULL,Or
342-6,342,6,NULL,Model Year,=,2020,NULL,Or
342-7,342,7,NULL,Model Year,=,2021,NULL,Or
342-8,342,8,NULL,Model Year,=,2022,),And
342-9,342,9,(,Failure Code Desc,LIKE,*P044*,NULL,Or
342-10,342,10,NULL,Failure Code Desc,LIKE,*P04F*,),And
342-11,342,11,(,Customer Comments,LIKE,*light*,NULL,Or
342-12,342,12,NULL,Customer Comments,LIKE,*CEL*,NULL,Or
342-13,342,13,NULL,Customer Comments,LIKE,*lamp*,NULL,Or
342-14,342,14,NULL,Customer Comments,LIKE,*lite*,NULL,Or
342-15,342,15,NULL,Customer Comments,LIKE,*warning*,NULL,Or
342-16,342,16,NULL,Customer Comments,LIKE,*ission*,),And
342-17,342,17,(,Issue ID,=,0,NULL,Or
342-18,342,18,NULL,Issue ID,IS NULL,NULL,),NULL
338-0,338,0,NULL,Customer,=,GM,NULL,And
338-2,338,2,(,Datalink,=,WiperBladeD2UC,NULL,Or
338-3,338,3,NULL,Datalink,=,WiperBladeD2UG,),And
338-4,338,4,NULL,Model Year,>=,2020,NULL,And
338-5,338,5,NULL,Claim Category,=,Poor Wipe Quality,NULL,NULL
336-1,336,1,NULL,Customer,=,Honda,NULL,And
336-2,336,2,NULL,Model,=,CRV,NULL,And
336-3,336,3,NULL,Engine,=,L15B,NULL,And
336-4,336,4,(,Model Year,=,2017,NULL,Or
336-5,336,5,NULL,Model Year,=,2018,NULL,Or
336-6,336,6,NULL,Model Year,=,2019,NULL,Or
