Issue ID,Owner,Customer,Subject,Status,DN Part ID,Checksheet ID,Major Issue No,Customer Tracking Number,Bulletin Number,DN Design Location,DN Plant ID,Responsibility Category,Progress Updates,Countermeasure,Vehicles Affected,Failure Ratio,DN Share Ratio,Service Contribution Ratio,Activated,SQL Code
1731,dsjmacatul,Ford,21MY Ford F150 Cluster - Inaccurate Transmission Temp Gauge,Investigating,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F150' And  [Model Year] >= 2021 And  [Model Year] <= 2021 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] = 'Inaccurate Trans Temp Gauge'
1730,dsjmacatul,Ford,21MY Ford F150 Cluster - Inop,Investigating,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F150' And  [Model Year] >= 2021 And  [Model Year] <= 2021 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] = 'Inop'
1729,dsjmacatul,Ford,20-21MY Ford Stripped Chassis Cluster - 4x4 error message,Investigating,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F-STRIPPED CHASSIS' And  [Model Year] >= 2020 And  [Model Year] <= 2021 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] LIKE '%4x4%'
1728,dsjmacatul,Ford,20-21MY Ford Stripped Chassis Cluster - Display issue,C/M Implemented,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,10/20/2021 - DCP implemented clear bag & 1-piece cover,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F-STRIPPED CHASSIS' And ( [Model Year] >= 2022 And  [Model Year] <= 2021 )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] LIKE '%Display issue%'
1727,dsjmacatul,Ford,20-21MY Ford Stripped Chassis Cluster - Inop,C/M Implemented,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,10/20/2021 - DCP implemented clear bag & 1-piece cover,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F-STRIPPED CHASSIS' And ( [Model Year] >= 2020 And  [Model Year] <= 2021 )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] LIKE '%Inop%'
1726,dsjmacatul,Ford,Ford 20-21MY SuperDuty Meter - Reverse chime,C/M Implemented,206,Unknown,NULL,NULL,SSM 49853,DIAM,DMTN-201,NULL,NULL,SSM 49853 s/w update,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND ( [Model Year] = 2020 Or  [Model Year] = 2021 )And  [Model] = 'F250/350/450/550' And ( [Claim Comment] LIKE '%49853%' Or  [Dealer Comments] LIKE '%49853%' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
1725,dsskento,Toyota,"TMNA/TCI_Multiple Model - Suspected F/P Vapor Lock (Other than TMMI Prod., Plan A F/P)",Trend Watching,197,Unknown,NA00008632,,,DNJP,DNJP,TBD,,,0,NULL,NULL,NULL,No,NULL
1724,dsskento,Toyota,"TMNA/TCI_20MY/21MY Highlander/HV, Sienna HV - Suspected Vapor Lock (Post Vapor Lock C/M, Plan A F/P)",Closed,197,Unknown,NA00008631,,,DNJP,DNJP,TBD,,ECM Logic update by Toyota completed - see TSB in activity history for VIN breakpoints,0,NULL,NULL,NULL,No,NULL
1723,dsskento,Toyota,TMNA/TCI_[19CY DCM] No Voice Output (Green Indicator Lamp: ON),Closed,202,Unknown,NA00008627,,,DNJP,DMTN-203,TBD,,Software change.- JP part: 6/24/2022: *part production date- NA part: Jun- Nov 2022  *There was delay due to PRC approval process,0,NULL,NULL,NULL,No,NULL
1722,dsyasano,Toyota,TMNA/TCI_HVAC - 21MY Highlander Evaporator Case Cracked (Pin Hole) Causing Water Leak Inside Vehicle,Closed,114,Unknown,NA00008615,,,DNJP,DMAR,TBD,,DMMI&DMAR repaired the evaporator case (A/C  Radiator Assy) mold machine on 5/19/2021 eliminating the pin hole issue,0,NULL,NULL,NULL,No,NULL
1721,dsbmeers,Ford,[Quality Alert] 20MY-21MY Ford Escape and Kuga 21MY Mach-E Inverter KAM Loss,Closed,169,Unknown,NA00008585,,,DNJP,DMTN,TFDD,,PCA will be a vehicle and Denso LLD software change,158995,NULL,NULL,NULL,Yes,"([DN Part ID] = 169) AND  [Claim Category] = 'Potenital KAM Loss Issue' Or  [Claim Category] = 'KAM Loss Issue'  "
1720,dsgclampit,GM,All claims - Tac replacement,Trend Watch,194,Unknown,NULL,NULL,NULL,DNJP,DMHU,NULL,Call in center recomending part replacements,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 194) AND  [Product Description] = '' Or  [Model Year] >= 2016 And  [Model Year] <= 2022 And ( [Issue ID] = '0' Or  [Issue ID] IS NULL )And  [Claim Category] LIKE '%TAC%' And  [Customer] = 'GM' And ( [Datalink] LIKE '%DMAX%' Or  [Datalink] LIKE '%CSS3L%' )
1719,DSDRETTA,GM,GM Van (T1610) compressor - belt broken issue,Investigating,107,Unknown,NULL,NULL,NULL,TICO,MACI,TBD,NULL,NULL,NULL,NULL,NULL,0.25,Yes,([DN Part ID] = 107) AND  [Customer] = 'GM' And  [Model Year] >= 2020 And  [Product Description] = 'Compressor' And  [Datalink] = 'CompressorVan' And ( [Claim Category] = 'Belt Fell Off' Or  [Claim Category] = 'Belt broken' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' Or  [Issue ID] = '1719' )
1718,dscnehme,GM,GM Purge Valve Not Replaced,Closed,188,Unknown,NULL,NULL,NULL,DNJP,HDMX,NTF,Dealers have an issue where a purge valve replacement isn't needed but still binned as a purge valve replacement in GM system. Replacement never happened.,"Multiple fixes, other component fixed issue, readjust system, etc.",NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 188) AND  [Customer] = 'GM' And  [Datalink] LIKE '%Purge%' And ( [Claim Category] = 'Purge Valve Not Replaced' Or  [Customer Category] = 'Purge Valve Not Replaced' )And  [Issue ID] IS NULL
1717,dscnehme,GM,Purge Valve Noise,Investigating,188,Unknown,NULL,NULL,NULL,DNJP,HDMX,TFCA,Noise Claims. GM Looking into system checks to avoid purge valve replacements,Bulletin release,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 188) AND  [Customer] = 'GM' And  [Datalink] LIKE '%Purge%' And ( [Claim Category] = 'Noise' Or  [Customer Category] = 'Noise' )And ( [Issue ID] = '0' Or  [Issue ID] IS NULL )
1716,dsjmcallis,Stellantis,VF Loose Ground (Starter),Investigating,184,Unknown,NULL,NULL,NULL,DNJP,DNJP-Anjo,TFCA,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL
1715,dsjmcallis,Stellantis,VF Loose Ground (alternator),Investigating,183,Unknown,NULL,NULL,NULL,DNJP,DNMX-S,TFCA,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL
1714,cvyotsu,Toyota,Ferrous Debris in VCT (Issued TC),C/M Implemented,180,Unknown,NULL,NULL,TC-211320003,DNJP,DNMX,TFCA,TC was issued,NULL,NULL,NULL,NULL,NULL,No,
1713,dsjmcallis,Stellantis,KL Streaking Issue,Investigating,224,Unknown,NULL,NULL,NULL,DNJP,GNC,TBD,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL
1712,dsjmcallis,Stellantis,WK/WD Streaking concerns,Investigating,224,Unknown,NULL,NULL,NULL,DNJP,GNC,TBD,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL
1711,dsdjackson,Stellantis,20MY-22MY RAM (DS&DT) Multicooler Leaking at Modulator Plug,Cause Identified,268,Unknown,NA00008601,NUSENGCHR22029591,,DIAM,DMMI,TFDD,Found leak at wost case stack up condition,Increase width of o-ring to 2.55mm.,138303,NULL,NULL,50.00,Yes,"([DN Part ID] = 268) AND (( [Model Platform] = 'DS' Or  [Model Platform] = 'DT' )And  [Claimed Part Number] LIKE '68447796AA' And  [Model Year] >= 2020 )And ( [Dealer Comments] LIKE '%leak%' Or  [Customer Comments] LIKE '%leak%' )And ( [Dealer Comments] LIKE '%plug%' Or  [Dealer Comments] LIKE '%lower%' ) "
1710,dsdjackson,Stellantis,19MY-20MY RAM (HD) Charge Air Cooler Burst Tube,Closed,136,Unknown,NA00008600,,,DIAM,Modine,TFDM,,"Final Countermeasures: (defect parts built at different Modine plant. Production now switched to Mexico)  Eddy current Calibration certificatesEddy current red rabbit weekly inspection recordsControl Plan updated for Eddy current  ",0,NULL,NULL,NULL,Yes,"([DN Part ID] = 136) AND (( [Model Year] >= 2019 And  [Model] = 'Ram HD' )And ( [Customer Comments] LIKE '%leak%' Or  [Customer Comments] LIKE '%loss of power%' Or  [Dealer Comments] LIKE '%leak%' )And ( [Dealer Comments] LIKE '%tube burst%' Or  [Dealer Comments] LIKE '%burst tube%' Or  [Dealer Comments] LIKE '%crack%' Or  [Dealer Comments] LIKE '%damage%' )) "
1708,dsyotsu,Toyota,TMNA/TCI_21MY RAV4- Odometer will not advance above 556km - Replaced Combi Meter,Closed,206,Unknown,NA00008576,,,DNJP,TBD,TBD,,"1. Implemented       periodic (1/year) replacement of O-ring in load lock part of SiO film       deposition tool.      Implemented at       supplier September 2020.  Estimated       ship date to Toyota – April 23, 2021.       Supplier saw 69% reduction in foreign particle monitoring  at SiO film deposition process after       O-ring replacement.  2. Implemented       periodical cleaning (1/6months) of post-CMP treatment tank.      Implemented at supplier October       2020.  Estimated ship date to Toyota       – May, 19 2021.      Supplier saw 21%       reduction in foreign particle monitoring at CMP process after       implementation.  ",0,NULL,NULL,NULL,No,NULL
1707,dsysasaki,Toyota,TMNA/TCI Multiple Models - Water Leak from Disconnected Drain Hose - Hose Swollen from Paraffin Oil,Trend Watching,117,Unknown,NA00008553,,,DNJP,DMMI,TBD,,"•Indoor  storage of bulk paraffin – Nov. 30, 2021  •Sealing  of paraffin suction tube – Nov.  30, 2021   •New  crimp process – Nov.  19, 2022  ",0,NULL,NULL,NULL,Broken,([DN Part ID] = 117) AND  [Customer] = 'Toyota' And  [Issue ID] IS NULL And (( [Model] = 'Rav4' And  [Model Year] >= 2019 And  [Model Year] <= 2022 )Or ( [Model] = 'Highlander' And  [Model Year] >= 2020 And  [Model Year] <= 2022 )Or ( [Model] = 'Tundra' And  [Model Year] = 2022 ))And ( [Dealer Comments] LIKE '%swollen%' Or  [Dealer Comments] LIKE '%loose%' Or  [Dealer Comments] LIKE '%oil%' Or  [Dealer Comments] LIKE '%stretched%' Or  [Dealer Comments] LIKE '%attached%' Or  [Dealer Comments] LIKE '%deformed%' Or  [Dealer Comments] LIKE '%fit%' )And ( [Claimed Part Number] LIKE '88539%' Or  [Claimed Part Number] LIKE '87050%' )
1706,dsllapinta,Nissan,21MY Nissan Murano IHX Pipe High and Low pressure pipes touching,Closed,129,Unknown,NA00008546,,,DNJP,TBD,TBD,,"Final Assy jig modified to ensure gap is present. Also 100% inspection with go/ no go gauge will continue ",0,NULL,NULL,NULL,No,NULL
1705,dsdwilliam,Ford,Ford 20MY-21MY Super Duty 6.7L Diesel Engine Secondary Alternator DTCs P163A/B/C,Closed,183,Unknown,NA00008538,,,DNJP,TBD,TBD,,,0,NULL,NULL,NULL,No,NULL
1704,dsrabdulri,GM,GM 21MY NA C1xx [Wiper Blade] - Poor Wipe Quality Post C/M,Trend Watching,224,Unknown,NA00008535,,,DIAM,DMNC-G,TBD,,,0,NULL,NULL,NULL,No,NULL
1703,dspbui,Honda,HONDA: 20MY Pilot Radiator Damage,Closed,144,Unknown,NA00008529,,,DIAM,DMMI,TBD,,"Honda found damage risk during Condenser install. Assembly associate was   impacting Radiator with Condenser while using Condenser to reroute harness from   in front of Radiator. Honda did not share details for process change. ",0,NULL,NULL,NULL,Yes,"([DN Part ID] = 144) AND  [Customer Category] = 'Leak' And ( [Model] = 'Pilot' Or  [Model] = 'Passport' )And  [Vehicle Build Date] < '9/1/2021'  "
1701,dsbmeers,Toyota,TMNA-TCI 18-19MY LS500 & LC500 No Airflow From Center Vents - Replaced HVAC Servo (B5),Closed,108,Unknown,NA00008517,,,DNJP,DNJP,TBD,,,0,NULL,NULL,NULL,No,NULL
1700,dsysasaki,Toyota,TMNA/TCI 19MY GX460 - Extended Crank Post 20LA02 - Wrong FP Used,Closed,233,Unknown,NA00008508,,,DNJP,DNJP,TBD,,"Shared 1 page powerpoint of difference between NX pump and GS pump (previous issue), and reminded to check if original is same as new part.",0,NULL,NULL,NULL,No,NULL
1698,dsysasaki,Toyota,TMNA/TCI 19CY DCM - Vehicle Won't Shut Off When Opening Door After Remote Start With Key Fob,Closed,202,Unknown,NA00008497,,,DNJP,TBD,TBD,,RC2104 software was released for both DNJP production (5/21/2021)  and DMTN production (6/17/2021).  Both implementation date are DCM production date.TMNA CQS is preparing dealer OTA reprogramming for the field fix.  TSB to be issued.,0,NULL,NULL,NULL,Yes,([DN Part ID] = 202) AND  [Customer] = 'Toyota' And  [Issue ID] IS NULL And ( [Model] = 'Highlander' Or  [Model] = 'Tundra' Or  [Model] = 'Tacoma' Or  [Model] = 'Sequoia' Or  [Model] = 'RX' )And  [Model Year] >= 2020 And  [Vehicle Build Date] <= '7/1/2021' And ( [Customer Comments] LIKE '%shut%' Or  [Customer Comments] LIKE '%running%' Or  [Customer Comments] LIKE '%turn off%' )
1697,dsskento,Toyota,TMNA/TCI_21MY Mirai - HEV ECU (D-TEN) - MIL ON P060A47 (Replace Battery ECU),Closed,309,Unknown,NA00008495,,,DNJP,DNJP,TBD,,EV ECU Software change (change the resister setting order)  *Part production timing,0,NULL,NULL,NULL,No,NULL
1696,dsysasaki,Toyota,TMNA/TCI 21MY Sienna HV - Fuel Gauge Inaccurate - Gauge drops from F to 3/4 quickly,Closed,206,Unknown,NA00008491,,,DNJP,KDMK,TFCD,,,0,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Customer] = 'Toyota' And  [Issue ID] IS NULL And  [Model] = 'Sienna' And  [Model Year] >= 2021 And ( [Customer Comments] LIKE '%3/4%' Or  [Customer Comments] LIKE '%1/2%' Or  [Customer Comments] LIKE '%gage%' Or  [Customer Comments] LIKE '%gauge%' Or  [Customer Comments] LIKE '%drop%' Or  [Customer Comments] LIKE '%half%' Or  [Customer Comments] LIKE '%full%' Or  [Customer Comments] LIKE '%fuel%' Or  [Customer Comments] LIKE '%inaccurate%' )
1694,dsrmowery,Honda,[HONDA] Fuel Pump Dry Lock,Closed,197,Unknown,NA00008482,,,DNJP,DNJP,TBD,,,1721086,NULL,NULL,NULL,No,NULL
1693,dsdsumner,Subaru,Subaru NAVI ECU External Damage,Closed,275,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TFCA,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 275) AND  [customer] = 'Subaru' And  [Claim Category 2] LIKE 'EXTERNAL: HANDLING DAMAGE' And  [Issue ID] IS NULL
1692,dscnehme,GM,"GM 20-21MY Global B Body Control Module – P2535 DTC Ignition Switch 
Run/Start Position Circuit High",C/M Implemented,201,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TFDD,"Hardware & Software fix 
was implemented for 22MY, and GM is 
attempting to receive approval for OTA 
updates for 21MY and 20MY.",Hardware and Software fix for production and service parts. OTA update still TBD.,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 201) AND  [Customer] = 'GM' And  [Datalink] LIKE '%BCM%' And ( [Claim Category] LIKE '%P2535%' Or  [Customer Category] LIKE '%P2535%' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
1691,dsdjackson,Stellantis,21MY Jeep Cherokee (KL) Leak at TXV to Evaporator connection,Closed,131,Unknown,NA00008584,NULL,NULL,DIAM,DMMI,TFDM,DMMI double checking process for assembly issues or if under torque condition can be caught.,Corrective Action #1 - Quality alert posted for visual inspectionCorrective Action #2 - Alignment jig for evaporator pipe angle check 100% use,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 131) AND  [Model Year] = 2021 And  [Model Platform] = 'KL' And  [Vehicle Build Date] <= '2/1/2021' And  [Vehicle Build Date] > '1/10/2021' And ( [Dealer Comments] LIKE '%leak%' Or  [Customer Comments] LIKE '%leak%' ) "
1690,dsgclampit,GM,20MY L5P Pressure Sensor - P026C Harness buliten,Closed,195,Unknown,NULL,NULL,5652310,DNJP,DMHU,TFCA,GM added P026C to a connector buliten and removed it recently due to NTF replaceements 20-NA-197 Document ID: 5652310,Removed the P026C from Buliten 20-NA-197 Document ID: 5652310,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 195) AND  [Product Description] = '' Or ( [Customer] = 'GM' And  [Datalink] LIKE '%DMAX%' And  [Datalink] LIKE '%Fuel%' And ( [Issue ID] = '0' Or  [Issue ID] IS NULL )And  [Vehicle Repair Date] >= '11/16/2020' And  [Vehicle Repair Date] <= '03/04/2021' And  [Claim Category] = 'P026C' )
1689,dsbsayers,GM,GM 20-21MY China Region Programs [Wiper Blade] - Poor Wipe Quality/Noise,Investigating,224,Unknown,NULL,NULL,NULL,DIAM,DICH,TBD,DIAM is supporting DICH to find the root cause,Warranty trend watch for the temporary C/M – Shift wiper blade (Dr and Pa) production from Thailand to Japan,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 224) AND  [Customer] = 'GM' And  [Labor Code] = '2070260' And  [Vehicle Build Date] <= '03/01/2022' And  [Dealer Country] = 'China'  "
1688,dsjmcallist,Stellantis,DNIT Alternator Monitoring,Closed,183,Unknown,NULL,NULL,NULL,DNJP,DMIT,TBD,Monitoring DNIT sold alternators.,NULL,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 183) AND  [Product Description] = 'Alternator' And ( [model] = 'Giulia' Or  [model] = 'Stelvio' ) "
1687,dssmandzak,Stellantis,DNTS Blower Motor Monitoring,Closed,110,Unknown,NULL,NULL,NULL,DNTS,DNTS,TFDD,Monitoring DNTS related products for other DN affiliates,NULL,NULL,NULL,NULL,NULL,Broken,"([DN Part ID] = 110) AND  [Product Description] = 'Blower Motor' And ( [model] = 'Stelvio' Or  [model] = 'Giulia' Or  [model] = 'Renegade' Or  [model] = 'Compass M1' Or  [model] = 'Compass M4' Or  [model] = 'Compass M6' Or  [model] = 'Compass M7' Or  [model] = '500X' ) "
1686,dsjmacatul,Ford,21MY F150 Cluster - Display issue,Investigating,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F150' And  [Model Year] = 2021 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And  [Customer Category] LIKE '%Display issue%'
1685,dsjmacatul,Ford,20-21MY Ford Stripped Chassis Cluster - Illumination issue,C/M Implemented,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,10/20/21 - DCP implemented clear bag & 1-piece cover,NULL,NULL,NULL,NULL,No,
1684,dsjmacatul,Ford,21MY F150 Cluster - 21B06 campaign,C/M Implemented,206,Unknown,NULL,NULL,FSA 21B06,DIAM,DMTN-201,NULL,NULL,FSA 21B06 campaign,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Model] = 'F150' And  [Model Year] = 2021 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And ( [Dealer Comments] LIKE '%21B06%' Or  [Customer Comments] LIKE '%21B06%' )
1683,dsdsumner,Subaru,Subaru O-Ring/Seal (Leak at Condenser),Closed,127,Unknown,NULL,NULL,NULL,DNJP,DMMI,TFCA,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL
1682,dsdsumner,Subaru,Subaru O-Ring/Seal (Leak at TXV),Closed,127,Unknown,NULL,NULL,NULL,DNJP,DMMI,TFCA,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 127) AND  [Customer] = 'Subaru' And  [Claim Category] LIKE '%TXV%' And  [Claim Category] IS NULL
1681,dsgclampit,GM,20-21MY Silverado/Sierra LD CSS3L Delta Pressure sensor - P238x,Investigating,163,Unknown,NULL,NULL,NULL,DNJP,DNJP,TBD,High occurrence of P2381 and P2382 DTCs on Delta pressure sensors,NULL,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 163) AND  [Customer] = 'GM' And  [Datalink] = 'DeltaPressureSensorCSS3L' And  [Model Year] >= 2020 And  [Model Year] <= 2021 And  [Vehicle Build Date] >= '1/1/2016' And  [Vehicle Build Date] <= '1/1/2023' And  [Claim Category] LIKE '%P238%'  "
1680,dssdebat,Ford,20MY-22MY Ford Explorer Compressor - High NTF/ Noise / Seizure complaints,Under Investigation,107,Unknown,NA00008523,NULL,NULL,TICO,TACG,TBD,NULL,,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 107) AND ( [Model Year] = 2020 And  [Model Year] = 2021 )And  [Model] = 'Explorer' And ( [Customer Category] LIKE '%Noise%' Or  [Claim Category] LIKE '%Noise%' )And  [Issue ID] IS NULL
1679,dspbui,Honda,HONDA: 19MY HRV Compressor Seizure (Solar Load Oil Migration),Trend Watch,107,Unknown,NULL,NULL,NULL,DNJP,TACI,TFCD,NULL,Honda design change to IHX Pipe,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 107) AND  [DN Part ID] = 0 Or ( [Customer] = 'Honda' And ( [Product Description] = 'Compressor' Or  [Product Description] = 'clutch' Or  [Product Description] = 'stator' )And  [Model] = 'HRV' And  [Model Year] >= 2019 And ( [Customer Category] = 'A/C Inop' Or  [Customer Category] = 'Seized' Or  [Customer Category] = 'Noise' )And ( [Issue ID] IS NULL Or  [Issue ID] = '365' Or  [Issue ID] = '369' Or  [Issue ID] = '370' ))
1678,dsjmacatul,Ford,20-21MY Ford Superduty Meter - Display inop,Investigating,206,Unknown,NULL,NULL,NULL,DIAM,DMTN-201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 206) AND  [Issue ID] IS NULL And  [Model] = 'F250/350/450/550' And  [Customer Category] LIKE '%Display issue%' And ( [Model Year] = 2020 Or  [Model Year] = 2021 )
1677,dsdsumner,Subaru,Subaru Navi ECU (No DSP),Closed,275,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TFCA,Dealership not installing all update files,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 275) AND  [customer] = 'Subaru' And  [Claim Category 2] LIKE 'EXTERNAL: NO DSP' And  [Issue ID] IS NULL
1676,dsbmeers,Ford,EVAP Hose/Line Leaking,Trend Watch,188,Unknown,NULL,NULL,NULL,HDJP,HDVN,TBD,NULL,NULL,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 188) AND  [Customer] = 'Ford' And ( [Claim Category] = 'Line Leak' Or  [Claim Category] = 'Hose Leaking' ) "
1675,dsgclampit,GM,All Starters - Engine Replacement History,Trend Watch,184,Unknown,NULL,NULL,NULL,NULL,NULL,TBD,NULL,NULL,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 184) AND  [Customer] = 'gm' And  [Datalink] LIKE '%starter%' And  [Model Year] > 2016 And  [Model Year] < 2026 And ( [Issue ID] = '0' Or  [Issue ID] = '416' Or  [Issue ID] IS NULL )And ( [Claim Category] LIKE '%Engine Replacement%' )
1674,dsdimaji,Toyota,"TMNA/TCI_21MY, RAV4 Prime - MIL (EPS Light) On - C05D649 - Replaced Steering Gear Assembly 1st case",Closed,308,Unknown,NA00008489,,,DNJP,DNJP,TBD,,(1)Adding water nozzle position check per shift and sampling dicing condition inspection with microscope to preventing occurrence and flow out.The countermeasure date is MCU shipped from DMNC to JTECT.,0,NULL,NULL,NULL,No,NULL
